competition,season,country,team,matchday,snapshot_date,position,played,won,drawn,lost,goals_for,goals_against,goal_difference,points
LaLiga,2025/2026,Spain,Espanol,12,2025-11-07T19:59:00+00:00,6,11,5,3,3,15,13,2,18
LaLiga,2025/2026,Spain,Getafe,12,2025-11-07T19:59:00+00:00,7,11,5,2,4,12,13,-1,17
LaLiga,2025/2026,Spain,Alaves,12,2025-11-07T19:59:00+00:00,8,11,4,3,4,11,10,1,15
LaLiga,2025/2026,Spain,Elche,12,2025-11-07T19:59:00+00:00,9,11,3,5,3,12,13,-1,14
LaLiga,2025/2026,Spain,Vallecano,12,2025-11-07T19:59:00+00:00,10,11,4,2,5,12,14,-2,14
LaLiga,2025/2026,Spain,Ath Bilbao,12,2025-11-07T19:59:00+00:00,11,11,4,2,5,11,13,-2,14
LaLiga,2025/2026,Spain,Celta,12,2025-11-07T19:59:00+00:00,12,11,2,7,2,13,14,-1,13
LaLiga,2025/2026,Spain,Sevilla,12,2025-11-07T19:59:00+00:00,13,11,4,1,6,17,19,-2,13
LaLiga,2025/2026,Spain,Sociedad,12,2025-11-07T19:59:00+00:00,14,11,3,3,5,13,16,-3,12
LaLiga,2025/2026,Spain,Osasuna,12,2025-11-07T19:59:00+00:00,15,11,3,2,6,9,12,-3,11
LaLiga,2025/2026,Spain,Levante,12,2025-11-07T19:59:00+00:00,16,11,2,3,6,15,20,-5,9
LaLiga,2025/2026,Spain,Mallorca,12,2025-11-07T19:59:00+00:00,17,11,2,3,6,11,18,-7,9
LaLiga,2025/2026,Spain,Valencia,12,2025-11-07T19:59:00+00:00,18,11,2,3,6,10,20,-10,9
LaLiga,2025/2026,Spain,Oviedo,12,2025-11-07T19:59:00+00:00,19,11,2,2,7,7,19,-12,8
LaLiga,2025/2026,Spain,Girona,12,2025-11-07T19:59:00+00:00,20,11,1,4,6,10,24,-14,7
LaLiga,2025/2026,Spain,Real Madrid,13,2025-11-21T19:59:00+00:00,1,12,10,1,1,26,10,16,31
LaLiga,2025/2026,Spain,Barcelona,13,2025-11-21T19:59:00+00:00,2,12,9,1,2,32,15,17,28
LaLiga,2025/2026,Spain,Villarreal,13,2025-11-21T19:59:00+00:00,3,12,8,2,2,24,10,14,26
LaLiga,2025/2026,Spain,Ath Madrid,13,2025-11-21T19:59:00+00:00,4,12,7,4,1,24,11,13,25
LaLiga,2025/2026,Spain,Betis,13,2025-11-21T19:59:00+00:00,5,12,5,5,2,19,13,6,20
LaLiga,2025/2026,Spain,Espanol,13,2025-11-21T19:59:00+00:00,6,12,5,3,4,15,15,0,18
LaLiga,2025/2026,Spain,Ath Bilbao,13,2025-11-21T19:59:00+00:00,7,12,5,2,5,12,13,-1,17
LaLiga,2025/2026,Spain,Getafe,13,2025-11-21T19:59:00+00:00,8,12,5,2,5,12,14,-2,17
LaLiga,2025/2026,Spain,Sevilla,13,2025-11-21T19:59:00+00:00,9,12,5,1,6,18,19,-1,16
LaLiga,2025/2026,Spain,Alaves,13,2025-11-21T19:59:00+00:00,10,12,4,3,5,11,11,0,15
LaLiga,2025/2026,Spain,Elche,13,2025-11-21T19:59:00+00:00,11,12,3,6,3,13,14,-1,15
LaLiga,2025/2026,Spain,Vallecano,13,2025-11-21T19:59:00+00:00,12,12,4,3,5,12,14,-2,15
LaLiga,2025/2026,Spain,Celta,13,2025-11-21T19:59:00+00:00,13,12,2,7,3,15,18,-3,13
LaLiga,2025/2026,Spain,Sociedad,13,2025-11-21T19:59:00+00:00,14,12,3,4,5,14,17,-3,13
LaLiga,2025/2026,Spain,Mallorca,13,2025-11-21T19:59:00+00:00,15,12,3,3,6,12,18,-6,12
LaLiga,2025/2026,Spain,Osasuna,13,2025-11-21T19:59:00+00:00,16,12,3,2,7,9,13,-4,11
LaLiga,2025/2026,Spain,Valencia,13,2025-11-21T19:59:00+00:00,17,12,2,4,6,11,21,-10,10
LaLiga,2025/2026,Spain,Girona,13,2025-11-21T19:59:00+00:00,18,12,2,4,6,11,24,-13,10
LaLiga,2025/2026,Spain,Levante,13,2025-11-21T19:59:00+00:00,19,12,2,3,7,16,23,-7,9
LaLiga,2025/2026,Spain,Oviedo,13,2025-11-21T19:59:00+00:00,20,12,2,2,8,7,20,-13,8
LaLiga,2025/2026,Spain,Real Madrid,14,2025-11-28T19:59:00+00:00,1,13,10,2,1,28,12,16,32
LaLiga,2025/2026,Spain,Barcelona,14,2025-11-28T19:59:00+00:00,2,13,10,1,2,36,15,21,31
LaLiga,2025/2026,Spain,Villarreal,14,2025-11-28T19:59:00+00:00,3,13,9,2,2,26,11,15,29
LaLiga,2025/2026,Spain,Ath Madrid,14,2025-11-28T19:59:00+00:00,4,13,8,4,1,25,11,14,28
LaLiga,2025/2026,Spain,Betis,14,2025-11-28T19:59:00+00:00,5,13,5,6,2,20,14,6,21
LaLiga,2025/2026,Spain,Espanol,14,2025-11-28T19:59:00+00:00,6,13,6,3,4,17,16,1,21
LaLiga,2025/2026,Spain,Getafe,14,2025-11-28T19:59:00+00:00,7,13,5,2,6,12,15,-3,17
LaLiga,2025/2026,Spain,Ath Bilbao,14,2025-11-28T19:59:00+00:00,8,13,5,2,6,12,17,-5,17
LaLiga,2025/2026,Spain,Sociedad,14,2025-11-28T19:59:00+00:00,9,13,4,4,5,17,18,-1,16
LaLiga,2025/2026,Spain,Elche,14,2025-11-28T19:59:00+00:00,10,13,3,7,3,15,16,-1,16
LaLiga,2025/2026,Spain,Sevilla,14,2025-11-28T19:59:00+00:00,11,13,5,1,7,19,21,-2,16
LaLiga,2025/2026,Spain,Celta,14,2025-11-28T19:59:00+00:00,12,13,3,7,3,16,18,-2,16
LaLiga,2025/2026,Spain,Vallecano,14,2025-11-28T19:59:00+00:00,13,13,4,4,5,12,14,-2,16
LaLiga,2025/2026,Spain,Alaves,14,2025-11-28T19:59:00+00:00,14,13,4,3,6,11,12,-1,15
LaLiga,2025/2026,Spain,Valencia,14,2025-11-28T19:59:00+00:00,15,13,3,4,6,12,21,-9,13
LaLiga,2025/2026,Spain,Mallorca,14,2025-11-28T19:59:00+00:00,16,13,3,3,7,13,20,-7,12
LaLiga,2025/2026,Spain,Osasuna,14,2025-11-28T19:59:00+00:00,17,13,3,2,8,10,16,-6,11
LaLiga,2025/2026,Spain,Girona,14,2025-11-28T19:59:00+00:00,18,13,2,5,6,12,25,-13,11
LaLiga,2025/2026,Spain,Levante,14,2025-11-28T19:59:00+00:00,19,13,2,3,8,16,24,-8,9
LaLiga,2025/2026,Spain,Oviedo,14,2025-11-28T19:59:00+00:00,20,13,2,3,8,7,20,-13,9
LaLiga,2025/2026,Spain,Barcelona,15,2025-12-02T19:59:00+00:00,1,14,11,1,2,39,16,23,34
LaLiga,2025/2026,Spain,Real Madrid,15,2025-12-02T19:59:00+00:00,2,14,10,3,1,29,13,16,33
LaLiga,2025/2026,Spain,Villarreal,15,2025-12-02T19:59:00+00:00,3,14,10,2,2,29,13,16,32
LaLiga,2025/2026,Spain,Ath Madrid,15,2025-12-02T19:59:00+00:00,4,14,9,4,1,27,11,16,31
LaLiga,2025/2026,Spain,Betis,15,2025-12-02T19:59:00+00:00,5,14,6,6,2,22,14,8,24
LaLiga,2025/2026,Spain,Espanol,15,2025-12-02T19:59:00+00:00,6,14,7,3,4,18,16,2,24
LaLiga,2025/2026,Spain,Getafe,15,2025-12-02T19:59:00+00:00,7,14,6,2,6,13,15,-2,20
LaLiga,2025/2026,Spain,Ath Bilbao,15,2025-12-02T19:59:00+00:00,8,14,6,2,6,14,17,-3,20
LaLiga,2025/2026,Spain,Vallecano,15,2025-12-02T19:59:00+00:00,9,14,4,5,5,13,15,-2,17
LaLiga,2025/2026,Spain,Sociedad,15,2025-12-02T19:59:00+00:00,10,14,4,4,6,19,21,-2,16
LaLiga,2025/2026,Spain,Elche,15,2025-12-02T19:59:00+00:00,11,14,3,7,4,15,17,-2,16
LaLiga,2025/2026,Spain,Celta,15,2025-12-02T19:59:00+00:00,12,14,3,7,4,16,19,-3,16
LaLiga,2025/2026,Spain,Sevilla,15,2025-12-02T19:59:00+00:00,13,14,5,1,8,19,23,-4,16
LaLiga,2025/2026,Spain,Alaves,15,2025-12-02T19:59:00+00:00,14,14,4,3,7,12,15,-3,15
LaLiga,2025/2026,Spain,Valencia,15,2025-12-02T19:59:00+00:00,15,14,3,5,6,13,22,-9,14
LaLiga,2025/2026,Spain,Mallorca,15,2025-12-02T19:59:00+00:00,16,14,3,4,7,15,22,-7,13
LaLiga,2025/2026,Spain,Osasuna,15,2025-12-02T19:59:00+00:00,17,14,3,3,8,12,18,-6,12
LaLiga,2025/2026,Spain,Girona,15,2025-12-02T19:59:00+00:00,18,14,2,6,6,13,26,-13,12
LaLiga,2025/2026,Spain,Levante,15,2025-12-02T19:59:00+00:00,19,14,2,3,9,16,26,-10,9
LaLiga,2025/2026,Spain,Oviedo,15,2025-12-02T19:59:00+00:00,20,14,2,3,9,7,22,-15,9
LaLiga,2025/2026,Spain,Barcelona,16,2025-12-07T19:59:00+00:00,1,16,13,1,2,47,20,27,40
LaLiga,2025/2026,Spain,Real Madrid,16,2025-12-07T19:59:00+00:00,2,16,11,3,2,32,15,17,36
LaLiga,2025/2026,Spain,Villarreal,16,2025-12-07T19:59:00+00:00,3,15,11,2,2,31,13,18,35
LaLiga,2025/2026,Spain,Ath Madrid,16,2025-12-07T19:59:00+00:00,4,16,9,4,3,28,15,13,31
LaLiga,2025/2026,Spain,Espanol,16,2025-12-07T19:59:00+00:00,5,15,8,3,4,19,16,3,27
LaLiga,2025/2026,Spain,Betis,16,2025-12-07T19:59:00+00:00,6,15,6,6,3,25,19,6,24
LaLiga,2025/2026,Spain,Ath Bilbao,16,2025-12-07T19:59:00+00:00,7,16,7,2,7,15,20,-5,23
LaLiga,2025/2026,Spain,Getafe,16,2025-12-07T19:59:00+00:00,8,15,6,2,7,13,17,-4,20
LaLiga,2025/2026,Spain,Elche,16,2025-12-07T19:59:00+00:00,9,15,4,7,4,18,17,1,19
LaLiga,2025/2026,Spain,Celta,16,2025-12-07T19:59:00+00:00,10,15,4,7,4,18,19,-1,19
LaLiga,2025/2026,Spain,Alaves,16,2025-12-07T19:59:00+00:00,11,15,5,3,7,13,15,-2,18
LaLiga,2025/2026,Spain,Vallecano,16,2025-12-07T19:59:00+00:00,12,15,4,5,6,13,16,-3,17
LaLiga,2025/2026,Spain,Sociedad,16,2025-12-07T19:59:00+00:00,13,15,4,4,7,19,22,-3,16
LaLiga,2025/2026,Spain,Sevilla,16,2025-12-07T19:59:00+00:00,14,14,5,1,8,19,23,-4,16
LaLiga,2025/2026,Spain,Mallorca,16,2025-12-07T19:59:00+00:00,15,15,3,5,7,15,22,-7,14
LaLiga,2025/2026,Spain,Valencia,16,2025-12-07T19:59:00+00:00,16,14,3,5,6,13,22,-9,14
LaLiga,2025/2026,Spain,Osasuna,16,2025-12-07T19:59:00+00:00,17,14,3,3,8,12,18,-6,12
LaLiga,2025/2026,Spain,Girona,16,2025-12-07T19:59:00+00:00,18,15,2,6,7,13,29,-16,12
LaLiga,2025/2026,Spain,Oviedo,16,2025-12-07T19:59:00+00:00,19,15,2,4,9,7,22,-15,10
LaLiga,2025/2026,Spain,Levante,16,2025-12-07T19:59:00+00:00,20,14,2,3,9,16,26,-10,9
LaLiga,2025/2026,Spain,Barcelona,17,2025-12-15T19:59:00+00:00,1,17,14,1,2,49,20,29,43
LaLiga,2025/2026,Spain,Real Madrid,17,2025-12-15T19:59:00+00:00,2,17,12,3,2,34,16,18,39
LaLiga,2025/2026,Spain,Villarreal,17,2025-12-15T19:59:00+00:00,3,15,11,2,2,31,13,18,35
LaLiga,2025/2026,Spain,Ath Madrid,17,2025-12-15T19:59:00+00:00,4,17,10,4,3,30,16,14,34
LaLiga,2025/2026,Spain,Espanol,17,2025-12-15T19:59:00+00:00,5,16,9,3,4,20,16,4,30
LaLiga,2025/2026,Spain,Betis,17,2025-12-15T19:59:00+00:00,6,15,6,6,3,25,19,6,24
LaLiga,2025/2026,Spain,Ath Bilbao,17,2025-12-15T19:59:00+00:00,7,17,7,2,8,15,22,-7,23
LaLiga,2025/2026,Spain,Celta,17,2025-12-15T19:59:00+00:00,8,16,5,7,4,20,19,1,22
LaLiga,2025/2026,Spain,Sevilla,17,2025-12-15T19:59:00+00:00,9,16,6,2,8,24,24,0,20
LaLiga,2025/2026,Spain,Getafe,17,2025-12-15T19:59:00+00:00,10,16,6,2,8,13,18,-5,20
LaLiga,2025/2026,Spain,Elche,17,2025-12-15T19:59:00+00:00,11,16,4,7,5,19,20,-1,19
LaLiga,2025/2026,Spain,Alaves,17,2025-12-15T19:59:00+00:00,12,16,5,3,8,14,17,-3,18
LaLiga,2025/2026,Spain,Vallecano,17,2025-12-15T19:59:00+00:00,13,15,4,5,6,13,16,-3,17
LaLiga,2025/2026,Spain,Mallorca,17,2025-12-15T19:59:00+00:00,14,16,4,5,7,18,23,-5,17
LaLiga,2025/2026,Spain,Sociedad,17,2025-12-15T19:59:00+00:00,15,16,4,4,8,20,24,-4,16
LaLiga,2025/2026,Spain,Osasuna,17,2025-12-15T19:59:00+00:00,16,16,4,3,9,14,20,-6,15
LaLiga,2025/2026,Spain,Valencia,17,2025-12-15T19:59:00+00:00,17,16,3,6,7,15,25,-10,15
LaLiga,2025/2026,Spain,Girona,17,2025-12-15T19:59:00+00:00,18,16,3,6,7,15,30,-15,15
LaLiga,2025/2026,Spain,Oviedo,17,2025-12-15T19:59:00+00:00,19,16,2,4,10,7,26,-19,10
LaLiga,2025/2026,Spain,Levante,17,2025-12-15T19:59:00+00:00,20,15,2,3,10,16,28,-12,9
LaLiga,2025/2026,Spain,Barcelona,18,2025-12-22T19:59:00+00:00,1,18,15,1,2,51,20,31,46
LaLiga,2025/2026,Spain,Real Madrid,18,2025-12-22T19:59:00+00:00,2,18,13,3,2,36,16,20,42
LaLiga,2025/2026,Spain,Ath Madrid,18,2025-12-22T19:59:00+00:00,3,18,11,4,3,33,16,17,37
LaLiga,2025/2026,Spain,Villarreal,18,2025-12-22T19:59:00+00:00,4,16,11,2,3,31,15,16,35
LaLiga,2025/2026,Spain,Espanol,18,2025-12-22T19:59:00+00:00,5,16,9,3,4,20,16,4,30
LaLiga,2025/2026,Spain,Betis,18,2025-12-22T19:59:00+00:00,6,17,7,7,3,29,19,10,28
LaLiga,2025/2026,Spain,Celta,18,2025-12-22T19:59:00+00:00,7,17,5,8,4,20,19,1,23
LaLiga,2025/2026,Spain,Ath Bilbao,18,2025-12-22T19:59:00+00:00,8,17,7,2,8,15,22,-7,23
LaLiga,2025/2026,Spain,Elche,18,2025-12-22T19:59:00+00:00,9,17,5,7,5,23,20,3,22
LaLiga,2025/2026,Spain,Sevilla,18,2025-12-22T19:59:00+00:00,10,17,6,2,9,24,26,-2,20
LaLiga,2025/2026,Spain,Getafe,18,2025-12-22T19:59:00+00:00,11,17,6,2,9,13,22,-9,20
LaLiga,2025/2026,Spain,Osasuna,18,2025-12-22T19:59:00+00:00,12,17,5,3,9,17,20,-3,18
LaLiga,2025/2026,Spain,Mallorca,18,2025-12-22T19:59:00+00:00,13,17,4,6,7,19,24,-5,18
LaLiga,2025/2026,Spain,Alaves,18,2025-12-22T19:59:00+00:00,14,17,5,3,9,14,20,-6,18
LaLiga,2025/2026,Spain,Vallecano,18,2025-12-22T19:59:00+00:00,15,17,4,6,7,13,20,-7,18
LaLiga,2025/2026,Spain,Sociedad,18,2025-12-22T19:59:00+00:00,16,17,4,5,8,21,25,-4,17
LaLiga,2025/2026,Spain,Valencia,18,2025-12-22T19:59:00+00:00,17,17,3,7,7,16,26,-10,16
LaLiga,2025/2026,Spain,Girona,18,2025-12-22T19:59:00+00:00,18,17,3,6,8,15,33,-18,15
LaLiga,2025/2026,Spain,Oviedo,18,2025-12-22T19:59:00+00:00,19,17,2,5,10,7,26,-19,11
LaLiga,2025/2026,Spain,Levante,18,2025-12-22T19:59:00+00:00,20,16,2,4,10,17,29,-12,10
LaLiga,2025/2026,Spain,Barcelona,19,2026-01-04T19:59:00+00:00,1,19,16,1,2,53,20,33,49
LaLiga,2025/2026,Spain,Real Madrid,19,2026-01-04T19:59:00+00:00,2,19,14,3,2,41,17,24,45
LaLiga,2025/2026,Spain,Villarreal,19,2026-01-04T19:59:00+00:00,3,17,12,2,3,34,16,18,38
LaLiga,2025/2026,Spain,Ath Madrid,19,2026-01-04T19:59:00+00:00,4,18,11,4,3,33,16,17,37
LaLiga,2025/2026,Spain,Espanol,19,2026-01-04T19:59:00+00:00,5,18,10,3,5,22,19,3,33
LaLiga,2025/2026,Spain,Betis,19,2026-01-04T19:59:00+00:00,6,18,7,7,4,30,24,6,28
LaLiga,2025/2026,Spain,Celta,19,2026-01-04T19:59:00+00:00,7,18,6,8,4,24,20,4,26
LaLiga,2025/2026,Spain,Ath Bilbao,19,2026-01-04T19:59:00+00:00,8,19,7,3,9,17,25,-8,24
LaLiga,2025/2026,Spain,Elche,19,2026-01-04T19:59:00+00:00,9,18,5,7,6,24,23,1,22
LaLiga,2025/2026,Spain,Getafe,19,2026-01-04T19:59:00+00:00,10,18,6,3,9,14,23,-9,21
LaLiga,2025/2026,Spain,Sevilla,19,2026-01-04T19:59:00+00:00,11,18,6,2,10,24,29,-5,20
LaLiga,2025/2026,Spain,Osasuna,19,2026-01-04T19:59:00+00:00,12,18,5,4,9,18,21,-3,19
LaLiga,2025/2026,Spain,Alaves,19,2026-01-04T19:59:00+00:00,13,18,5,4,9,15,21,-6,19
LaLiga,2025/2026,Spain,Vallecano,19,2026-01-04T19:59:00+00:00,14,18,4,7,7,14,21,-7,19
LaLiga,2025/2026,Spain,Mallorca,19,2026-01-04T19:59:00+00:00,15,18,4,6,8,20,26,-6,18
LaLiga,2025/2026,Spain,Girona,19,2026-01-04T19:59:00+00:00,16,18,4,6,8,17,34,-17,18
LaLiga,2025/2026,Spain,Sociedad,19,2026-01-04T19:59:00+00:00,17,17,4,5,8,21,25,-4,17
LaLiga,2025/2026,Spain,Valencia,19,2026-01-04T19:59:00+00:00,18,18,3,7,8,17,30,-13,16
LaLiga,2025/2026,Spain,Levante,19,2026-01-04T19:59:00+00:00,19,17,3,4,10,20,29,-9,13
LaLiga,2025/2026,Spain,Oviedo,19,2026-01-04T19:59:00+00:00,20,18,2,6,10,8,27,-19,12
LaLiga,2025/2026,Spain,Barcelona,20,2026-01-17T19:59:00+00:00,1,19,16,1,2,53,20,33,49
LaLiga,2025/2026,Spain,Real Madrid,20,2026-01-17T19:59:00+00:00,2,19,14,3,2,41,17,24,45
LaLiga,2025/2026,Spain,Villarreal,20,2026-01-17T19:59:00+00:00,3,18,13,2,3,37,17,20,41
LaLiga,2025/2026,Spain,Ath Madrid,20,2026-01-17T19:59:00+00:00,4,19,11,5,3,34,17,17,38
LaLiga,2025/2026,Spain,Espanol,20,2026-01-17T19:59:00+00:00,5,20,10,4,6,23,22,1,34
LaLiga,2025/2026,Spain,Betis,20,2026-01-17T19:59:00+00:00,6,19,7,8,4,31,25,6,29
LaLiga,2025/2026,Spain,Celta,20,2026-01-17T19:59:00+00:00,7,19,7,8,4,25,20,5,29
LaLiga,2025/2026,Spain,Ath Bilbao,20,2026-01-17T19:59:00+00:00,8,19,7,3,9,17,25,-8,24
LaLiga,2025/2026,Spain,Girona,20,2026-01-17T19:59:00+00:00,9,20,6,6,8,20,34,-14,24
LaLiga,2025/2026,Spain,Elche,20,2026-01-17T19:59:00+00:00,10,19,5,8,6,25,24,1,23
LaLiga,2025/2026,Spain,Vallecano,20,2026-01-17T19:59:00+00:00,11,19,5,7,7,16,22,-6,22
LaLiga,2025/2026,Spain,Sociedad,20,2026-01-17T19:59:00+00:00,12,19,5,6,8,24,27,-3,21
LaLiga,2025/2026,Spain,Getafe,20,2026-01-17T19:59:00+00:00,13,19,6,3,10,15,25,-10,21
LaLiga,2025/2026,Spain,Sevilla,20,2026-01-17T19:59:00+00:00,14,19,6,2,11,24,30,-6,20
LaLiga,2025/2026,Spain,Osasuna,20,2026-01-17T19:59:00+00:00,15,19,5,4,10,18,22,-4,19
LaLiga,2025/2026,Spain,Alaves,20,2026-01-17T19:59:00+00:00,16,19,5,4,10,16,24,-8,19
LaLiga,2025/2026,Spain,Mallorca,20,2026-01-17T19:59:00+00:00,17,19,4,6,9,21,28,-7,18
LaLiga,2025/2026,Spain,Valencia,20,2026-01-17T19:59:00+00:00,18,19,3,8,8,18,31,-13,17
LaLiga,2025/2026,Spain,Levante,20,2026-01-17T19:59:00+00:00,19,18,3,5,10,21,30,-9,14
LaLiga,2025/2026,Spain,Oviedo,20,2026-01-17T19:59:00+00:00,20,19,2,7,10,9,28,-19,13
LaLiga,2025/2026,Spain,Barcelona,21,2026-01-24T19:59:00+00:00,1,20,16,1,3,54,22,32,49
LaLiga,2025/2026,Spain,Real Madrid,21,2026-01-24T19:59:00+00:00,2,20,15,3,2,43,17,26,48
LaLiga,2025/2026,Spain,Villarreal,21,2026-01-24T19:59:00+00:00,3,19,13,2,4,37,19,18,41
LaLiga,2025/2026,Spain,Ath Madrid,21,2026-01-24T19:59:00+00:00,4,20,12,5,3,35,17,18,41
LaLiga,2025/2026,Spain,Espanol,21,2026-01-24T19:59:00+00:00,5,20,10,4,6,23,22,1,34
LaLiga,2025/2026,Spain,Betis,21,2026-01-24T19:59:00+00:00,6,20,8,8,4,33,25,8,32
LaLiga,2025/2026,Spain,Celta,21,2026-01-24T19:59:00+00:00,7,20,8,8,4,28,20,8,32
LaLiga,2025/2026,Spain,Elche,21,2026-01-24T19:59:00+00:00,8,21,5,9,7,29,29,0,24
LaLiga,2025/2026,Spain,Sociedad,21,2026-01-24T19:59:00+00:00,9,20,6,6,8,26,28,-2,24
LaLiga,2025/2026,Spain,Ath Bilbao,21,2026-01-24T19:59:00+00:00,10,20,7,3,10,19,28,-9,24
LaLiga,2025/2026,Spain,Girona,21,2026-01-24T19:59:00+00:00,11,20,6,6,8,20,34,-14,24
LaLiga,2025/2026,Spain,Osasuna,21,2026-01-24T19:59:00+00:00,12,20,6,4,10,21,24,-3,22
LaLiga,2025/2026,Spain,Vallecano,21,2026-01-24T19:59:00+00:00,13,20,5,7,8,16,25,-9,22
LaLiga,2025/2026,Spain,Sevilla,21,2026-01-24T19:59:00+00:00,14,20,6,3,11,26,32,-6,21
LaLiga,2025/2026,Spain,Mallorca,21,2026-01-24T19:59:00+00:00,15,20,5,6,9,24,30,-6,21
LaLiga,2025/2026,Spain,Getafe,21,2026-01-24T19:59:00+00:00,16,20,6,3,11,15,26,-11,21
LaLiga,2025/2026,Spain,Valencia,21,2026-01-24T19:59:00+00:00,17,20,4,8,8,19,31,-12,20
LaLiga,2025/2026,Spain,Alaves,21,2026-01-24T19:59:00+00:00,18,20,5,4,11,16,25,-9,19
LaLiga,2025/2026,Spain,Levante,21,2026-01-24T19:59:00+00:00,19,20,4,5,11,24,34,-10,17
LaLiga,2025/2026,Spain,Oviedo,21,2026-01-24T19:59:00+00:00,20,20,2,7,11,11,31,-20,13
LaLiga,2025/2026,Spain,Barcelona,22,2026-01-31T19:59:00+00:00,1,21,17,1,3,57,22,35,52
LaLiga,2025/2026,Spain,Real Madrid,22,2026-01-31T19:59:00+00:00,2,21,16,3,2,45,17,28,51
LaLiga,2025/2026,Spain,Ath Madrid,22,2026-01-31T19:59:00+00:00,3,21,13,5,3,38,17,21,44
LaLiga,2025/2026,Spain,Villarreal,22,2026-01-31T19:59:00+00:00,4,20,13,2,5,37,21,16,41
LaLiga,2025/2026,Spain,Espanol,22,2026-01-31T19:59:00+00:00,5,22,10,4,8,26,27,-1,34
LaLiga,2025/2026,Spain,Betis,22,2026-01-31T19:59:00+00:00,6,21,8,8,5,34,27,7,32
LaLiga,2025/2026,Spain,Celta,22,2026-01-31T19:59:00+00:00,7,21,8,8,5,29,23,6,32
LaLiga,2025/2026,Spain,Sociedad,22,2026-01-31T19:59:00+00:00,8,21,7,6,8,29,29,0,27
LaLiga,2025/2026,Spain,Osasuna,22,2026-01-31T19:59:00+00:00,9,21,7,4,10,24,25,-1,25
LaLiga,2025/2026,Spain,Alaves,22,2026-01-31T19:59:00+00:00,10,22,7,4,11,20,27,-7,25
LaLiga,2025/2026,Spain,Girona,22,2026-01-31T19:59:00+00:00,11,21,6,7,8,21,35,-14,25
LaLiga,2025/2026,Spain,Elche,22,2026-01-31T19:59:00+00:00,12,21,5,9,7,29,29,0,24
LaLiga,2025/2026,Spain,Sevilla,22,2026-01-31T19:59:00+00:00,13,21,7,3,11,28,33,-5,24
LaLiga,2025/2026,Spain,Ath Bilbao,22,2026-01-31T19:59:00+00:00,14,21,7,3,11,20,30,-10,24
LaLiga,2025/2026,Spain,Valencia,22,2026-01-31T19:59:00+00:00,15,21,5,8,8,22,33,-11,23
LaLiga,2025/2026,Spain,Vallecano,22,2026-01-31T19:59:00+00:00,16,21,5,7,9,17,28,-11,22
LaLiga,2025/2026,Spain,Getafe,22,2026-01-31T19:59:00+00:00,17,21,6,4,11,16,27,-11,22
LaLiga,2025/2026,Spain,Mallorca,22,2026-01-31T19:59:00+00:00,18,21,5,6,10,24,33,-9,21
LaLiga,2025/2026,Spain,Levante,22,2026-01-31T19:59:00+00:00,19,20,4,5,11,24,34,-10,17
LaLiga,2025/2026,Spain,Oviedo,22,2026-01-31T19:59:00+00:00,20,21,2,7,12,11,34,-23,13
LaLiga,2025/2026,Spain,Barcelona,23,2026-02-07T19:59:00+00:00,1,22,18,1,3,60,23,37,55
LaLiga,2025/2026,Spain,Real Madrid,23,2026-02-07T19:59:00+00:00,2,22,17,3,2,47,18,29,54
LaLiga,2025/2026,Spain,Ath Madrid,23,2026-02-07T19:59:00+00:00,3,22,13,6,3,38,17,21,45
LaLiga,2025/2026,Spain,Villarreal,23,2026-02-07T19:59:00+00:00,4,21,13,3,5,39,23,16,42
LaLiga,2025/2026,Spain,Betis,23,2026-02-07T19:59:00+00:00,5,22,9,8,5,36,28,8,35
LaLiga,2025/2026,Spain,Espanol,23,2026-02-07T19:59:00+00:00,6,22,10,4,8,26,27,-1,34
LaLiga,2025/2026,Spain,Celta,23,2026-02-07T19:59:00+00:00,7,23,8,9,6,30,25,5,33
LaLiga,2025/2026,Spain,Osasuna,23,2026-02-07T19:59:00+00:00,8,23,8,5,10,28,28,0,29
LaLiga,2025/2026,Spain,Sociedad,23,2026-02-07T19:59:00+00:00,9,22,7,7,8,30,30,0,28
LaLiga,2025/2026,Spain,Alaves,23,2026-02-07T19:59:00+00:00,10,22,7,4,11,20,27,-7,25
LaLiga,2025/2026,Spain,Ath Bilbao,23,2026-02-07T19:59:00+00:00,11,22,7,4,11,21,31,-10,25
LaLiga,2025/2026,Spain,Girona,23,2026-02-07T19:59:00+00:00,12,22,6,7,9,21,36,-15,25
LaLiga,2025/2026,Spain,Elche,23,2026-02-07T19:59:00+00:00,13,22,5,9,8,30,32,-2,24
LaLiga,2025/2026,Spain,Mallorca,23,2026-02-07T19:59:00+00:00,14,22,6,6,10,28,34,-6,24
LaLiga,2025/2026,Spain,Sevilla,23,2026-02-07T19:59:00+00:00,15,22,7,3,12,29,37,-8,24
LaLiga,2025/2026,Spain,Getafe,23,2026-02-07T19:59:00+00:00,16,22,6,5,11,16,27,-11,23
LaLiga,2025/2026,Spain,Valencia,23,2026-02-07T19:59:00+00:00,17,22,5,8,9,23,35,-12,23
LaLiga,2025/2026,Spain,Vallecano,23,2026-02-07T19:59:00+00:00,18,22,5,7,10,18,30,-12,22
LaLiga,2025/2026,Spain,Levante,23,2026-02-07T19:59:00+00:00,19,21,4,6,11,24,34,-10,18
LaLiga,2025/2026,Spain,Oviedo,23,2026-02-07T19:59:00+00:00,20,22,3,7,12,12,34,-22,16
