"competition","season","country","competition_type","matchday","match_date","home_team","away_team","stadium","city","home_score","away_score","status","is_friendly","source","external_id"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-20T20:00:00+00:00","Villarreal","Sociedad","","","3","1","finished","false","datahub-football-data","laliga-2025-2026-2026-03-20-villarreal-sociedad"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-21T20:00:00+00:00","Elche","Mallorca","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-03-21-elche-mallorca"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-21T20:00:00+00:00","Espanol","Getafe","","","1","2","finished","false","datahub-football-data","laliga-2025-2026-2026-03-21-espanol-getafe"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-21T20:00:00+00:00","Levante","Oviedo","","","4","2","finished","false","datahub-football-data","laliga-2025-2026-2026-03-21-levante-oviedo"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-21T20:00:00+00:00","Osasuna","Girona","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-03-21-osasuna-girona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-21T20:00:00+00:00","Sevilla","Valencia","","","0","2","finished","false","datahub-football-data","laliga-2025-2026-2026-03-21-sevilla-valencia"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-22T20:00:00+00:00","Barcelona","Vallecano","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-03-22-barcelona-vallecano"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-22T20:00:00+00:00","Celta","Alaves","","","3","4","finished","false","datahub-football-data","laliga-2025-2026-2026-03-22-celta-alaves"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-22T20:00:00+00:00","Ath Bilbao","Betis","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-03-22-ath-bilbao-betis"
"LaLiga","2025/2026","Spain","domestic_league","","2026-03-22T20:00:00+00:00","Real Madrid","Ath Madrid","","","3","2","finished","false","datahub-football-data","laliga-2025-2026-2026-03-22-real-madrid-ath-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-03T20:00:00+00:00","Vallecano","Elche","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-03-vallecano-elche"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-04T20:00:00+00:00","Sociedad","Levante","","","2","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-04-sociedad-levante"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-04T20:00:00+00:00","Mallorca","Real Madrid","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-04-mallorca-real-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-04T20:00:00+00:00","Betis","Espanol","","","0","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-04-betis-espanol"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-04T20:00:00+00:00","Ath Madrid","Barcelona","","","1","2","finished","false","datahub-football-data","laliga-2025-2026-2026-04-04-ath-madrid-barcelona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-05T20:00:00+00:00","Getafe","Ath Bilbao","","","2","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-05-getafe-ath-bilbao"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-05T20:00:00+00:00","Valencia","Celta","","","2","3","finished","false","datahub-football-data","laliga-2025-2026-2026-04-05-valencia-celta"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-05T20:00:00+00:00","Oviedo","Sevilla","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-05-oviedo-sevilla"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-05T20:00:00+00:00","Alaves","Osasuna","","","2","2","finished","false","datahub-football-data","laliga-2025-2026-2026-04-05-alaves-osasuna"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-06T20:00:00+00:00","Girona","Villarreal","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-06-girona-villarreal"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-10T20:00:00+00:00","Real Madrid","Girona","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-10-real-madrid-girona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-11T20:00:00+00:00","Sociedad","Alaves","","","3","3","finished","false","datahub-football-data","laliga-2025-2026-2026-04-11-sociedad-alaves"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-11T20:00:00+00:00","Elche","Valencia","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-11-elche-valencia"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-11T20:00:00+00:00","Barcelona","Espanol","","","4","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-11-barcelona-espanol"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-11T20:00:00+00:00","Sevilla","Ath Madrid","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-11-sevilla-ath-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-12T20:00:00+00:00","Osasuna","Betis","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-12-osasuna-betis"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-12T20:00:00+00:00","Mallorca","Vallecano","","","3","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-12-mallorca-vallecano"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-12T20:00:00+00:00","Celta","Oviedo","","","0","3","finished","false","datahub-football-data","laliga-2025-2026-2026-04-12-celta-oviedo"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-12T20:00:00+00:00","Ath Bilbao","Villarreal","","","1","2","finished","false","datahub-football-data","laliga-2025-2026-2026-04-12-ath-bilbao-villarreal"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-13T20:00:00+00:00","Levante","Getafe","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-13-levante-getafe"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-21T20:00:00+00:00","Ath Bilbao","Osasuna","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-21-ath-bilbao-osasuna"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-21T20:00:00+00:00","Mallorca","Valencia","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-21-mallorca-valencia"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-21T20:00:00+00:00","Girona","Betis","","","2","3","finished","false","datahub-football-data","laliga-2025-2026-2026-04-21-girona-betis"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-21T20:00:00+00:00","Real Madrid","Alaves","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-21-real-madrid-alaves"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-22T20:00:00+00:00","Elche","Ath Madrid","","","3","2","finished","false","datahub-football-data","laliga-2025-2026-2026-04-22-elche-ath-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-22T20:00:00+00:00","Sociedad","Getafe","","","0","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-22-sociedad-getafe"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-22T20:00:00+00:00","Barcelona","Celta","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-22-barcelona-celta"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-23T20:00:00+00:00","Levante","Sevilla","","","2","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-23-levante-sevilla"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-23T20:00:00+00:00","Vallecano","Espanol","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-23-vallecano-espanol"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-23T20:00:00+00:00","Oviedo","Villarreal","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-23-oviedo-villarreal"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-24T20:00:00+00:00","Betis","Real Madrid","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-24-betis-real-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-25T20:00:00+00:00","Alaves","Mallorca","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-25-alaves-mallorca"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-25T20:00:00+00:00","Getafe","Barcelona","","","0","2","finished","false","datahub-football-data","laliga-2025-2026-2026-04-25-getafe-barcelona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-25T20:00:00+00:00","Valencia","Girona","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-25-valencia-girona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-25T20:00:00+00:00","Ath Madrid","Ath Bilbao","","","3","2","finished","false","datahub-football-data","laliga-2025-2026-2026-04-25-ath-madrid-ath-bilbao"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-26T20:00:00+00:00","Vallecano","Sociedad","","","3","3","finished","false","datahub-football-data","laliga-2025-2026-2026-04-26-vallecano-sociedad"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-26T20:00:00+00:00","Oviedo","Elche","","","1","2","finished","false","datahub-football-data","laliga-2025-2026-2026-04-26-oviedo-elche"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-26T20:00:00+00:00","Osasuna","Sevilla","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-26-osasuna-sevilla"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-26T20:00:00+00:00","Villarreal","Celta","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-04-26-villarreal-celta"
"LaLiga","2025/2026","Spain","domestic_league","","2026-04-27T20:00:00+00:00","Espanol","Levante","","","0","0","finished","false","datahub-football-data","laliga-2025-2026-2026-04-27-espanol-levante"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-01T20:00:00+00:00","Girona","Mallorca","","","0","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-01-girona-mallorca"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-02T20:00:00+00:00","Villarreal","Levante","","","5","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-02-villarreal-levante"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-02T20:00:00+00:00","Valencia","Ath Madrid","","","0","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-02-valencia-ath-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-02T20:00:00+00:00","Alaves","Ath Bilbao","","","2","4","finished","false","datahub-football-data","laliga-2025-2026-2026-05-02-alaves-ath-bilbao"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-02T20:00:00+00:00","Osasuna","Barcelona","","","1","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-02-osasuna-barcelona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-03T20:00:00+00:00","Celta","Elche","","","3","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-03-celta-elche"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-03T20:00:00+00:00","Getafe","Vallecano","","","0","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-03-getafe-vallecano"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-03T20:00:00+00:00","Betis","Oviedo","","","3","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-03-betis-oviedo"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-03T20:00:00+00:00","Espanol","Real Madrid","","","0","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-03-espanol-real-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-04T20:00:00+00:00","Sevilla","Sociedad","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-04-sevilla-sociedad"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-08T20:00:00+00:00","Levante","Osasuna","","","3","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-08-levante-osasuna"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-09T20:00:00+00:00","Elche","Alaves","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-09-elche-alaves"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-09T20:00:00+00:00","Sevilla","Espanol","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-09-sevilla-espanol"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-09T20:00:00+00:00","Ath Madrid","Celta","","","0","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-09-ath-madrid-celta"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-09T20:00:00+00:00","Sociedad","Betis","","","2","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-09-sociedad-betis"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-10T20:00:00+00:00","Mallorca","Villarreal","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-10-mallorca-villarreal"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-10T20:00:00+00:00","Ath Bilbao","Valencia","","","0","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-10-ath-bilbao-valencia"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-10T20:00:00+00:00","Oviedo","Getafe","","","0","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-10-oviedo-getafe"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-10T20:00:00+00:00","Barcelona","Real Madrid","","","2","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-10-barcelona-real-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-11T20:00:00+00:00","Vallecano","Girona","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-11-vallecano-girona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-12T20:00:00+00:00","Celta","Levante","","","2","3","finished","false","datahub-football-data","laliga-2025-2026-2026-05-12-celta-levante"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-12T20:00:00+00:00","Betis","Elche","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-12-betis-elche"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-12T20:00:00+00:00","Osasuna","Ath Madrid","","","1","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-12-osasuna-ath-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-13T20:00:00+00:00","Espanol","Ath Bilbao","","","2","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-13-espanol-ath-bilbao"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-13T20:00:00+00:00","Villarreal","Sevilla","","","2","3","finished","false","datahub-football-data","laliga-2025-2026-2026-05-13-villarreal-sevilla"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-13T20:00:00+00:00","Alaves","Barcelona","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-13-alaves-barcelona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-13T20:00:00+00:00","Getafe","Mallorca","","","3","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-13-getafe-mallorca"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-14T20:00:00+00:00","Valencia","Vallecano","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-14-valencia-vallecano"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-14T20:00:00+00:00","Girona","Sociedad","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-14-girona-sociedad"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-14T20:00:00+00:00","Real Madrid","Oviedo","","","2","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-14-real-madrid-oviedo"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Ath Bilbao","Celta","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-ath-bilbao-celta"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Ath Madrid","Girona","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-ath-madrid-girona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Elche","Getafe","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-elche-getafe"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Levante","Mallorca","","","2","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-levante-mallorca"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Osasuna","Espanol","","","1","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-osasuna-espanol"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Oviedo","Alaves","","","0","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-oviedo-alaves"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Sevilla","Real Madrid","","","0","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-sevilla-real-madrid"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Sociedad","Valencia","","","3","4","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-sociedad-valencia"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Vallecano","Villarreal","","","2","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-vallecano-villarreal"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-17T20:00:00+00:00","Barcelona","Betis","","","3","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-17-barcelona-betis"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Alaves","Vallecano","","","1","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-alaves-vallecano"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Betis","Levante","","","2","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-betis-levante"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Celta","Sevilla","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-celta-sevilla"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Espanol","Sociedad","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-espanol-sociedad"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Getafe","Osasuna","","","1","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-getafe-osasuna"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Girona","Elche","","","1","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-girona-elche"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Mallorca","Oviedo","","","3","0","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-mallorca-oviedo"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Real Madrid","Ath Bilbao","","","4","2","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-real-madrid-ath-bilbao"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-23T20:00:00+00:00","Valencia","Barcelona","","","3","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-23-valencia-barcelona"
"LaLiga","2025/2026","Spain","domestic_league","","2026-05-24T20:00:00+00:00","Villarreal","Ath Madrid","","","5","1","finished","false","datahub-football-data","laliga-2025-2026-2026-05-24-villarreal-ath-madrid"
